shipment_id,carrier,origin_city,destination_city,status,delay_days,cost_usd,weight_kg,shipped_date,delivered_date,destination_region_id,cost_flag
SH094687,BLUEDART,Pune,Hyderabad,delayed,4,341.64,15.07,2024-04-15,2024-04-23,3,False
SH094688,DHL,Hyderabad,Pune,delayed,4,414.16,299.15,2024-02-07,2024-04-02,5,False
SH094690,BLUEDART,Hyderabad,Hyderabad,in_transit,9,240.73,458.72,2024-06-23,2024-06-14,2,False
SH094691,FEDEX,Hyderabad,Chennai,delayed,2,201.03,188.57,2024-06-21,2024-05-17,5,False
SH094692,BLUEDART,Chennai,Bangalore,delivered,5,420.64,128.6,2024-01-23,2024-01-09,3,False
SH094693,DHL,Delhi,Mumbai,delayed,5,431.74,199.12,2024-05-10,2024-05-20,1,False
SH094694,DHL,Delhi,Bangalore,in_transit,1,248.75,463.88,2024-02-28,2024-02-13,2,False
SH094695,FEDEX,Delhi,Chennai,delayed,7,64.92,263.85,2024-01-15,2024-05-04,3,False
SH094696,BLUEDART,Mumbai,Chennai,pending,1,477.93,216.0,2024-05-10,2024-02-03,4,False
SH094697,DHL,Hyderabad,Bangalore,pending,6,271.23,364.09,2024-01-10,2024-07-01,2,False
SH094698,FEDEX,Delhi,Bangalore,delayed,1,482.6,312.48,2024-05-09,2024-01-22,4,False
SH094699,DHL,Chennai,Pune,delayed,3,64.7,166.88,2024-01-29,2024-01-21,1,False
SH094700,FEDEX,Delhi,Chennai,delayed,10,305.15,240.36,2024-02-12,2024-05-06,2,False
SH094701,FEDEX,Delhi,Mumbai,delayed,4,475.93,190.2,2024-06-22,2024-05-08,4,False
SH094702,FEDEX,Delhi,Chennai,delayed,4,114.2,324.92,2024-03-21,2024-06-11,3,False
SH094703,DHL,Hyderabad,Mumbai,delivered,4,257.63,6.25,2024-05-01,2024-02-15,2,False
SH094704,BLUEDART,Bangalore,Pune,in_transit,10,250.98,373.5,2024-02-14,2024-05-09,5,False
SH094705,FEDEX,Hyderabad,Delhi,in_transit,5,352.17,141.42,2024-03-30,2024-06-03,5,False
SH094706,FEDEX,Chennai,Mumbai,in_transit,5,60.59,133.45,2024-03-02,2024-02-16,4,False
SH094707,BLUEDART,Hyderabad,Hyderabad,in_transit,8,255.67,376.43,2024-05-12,2024-02-12,2,False
SH094710,FEDEX,Chennai,Pune,pending,8,140.37,295.33,2024-05-02,2024-05-05,3,False
SH094711,DHL,Chennai,Chennai,delayed,2,441.03,101.45,2024-05-03,2024-06-30,5,False
SH094712,FEDEX,Hyderabad,Chennai,delayed,9,311.17,322.01,2024-04-02,2024-03-26,5,False
SH094713,DHL,Delhi,Chennai,delayed,1,125.74,167.54,2024-01-12,2024-01-20,2,False
SH094714,BLUEDART,Hyderabad,Pune,in_transit,1,208.45,72.48,2024-02-09,2024-06-01,1,False
SH094715,BLUEDART,Delhi,Hyderabad,delayed,6,335.5,224.83,2024-02-04,2024-06-23,5,False
SH094716,FEDEX,Chennai,Chennai,in_transit,-1,309.43,293.23,2024-04-21,2024-05-07,1,False
SH094717,DHL,Chennai,Pune,delayed,9,255.39,334.21,2024-04-11,2024-05-20,4,False
SH094718,BLUEDART,Delhi,Mumbai,in_transit,6,321.94,237.72,2024-04-07,2024-05-25,3,False
SH094719,FEDEX,Pune,Pune,in_transit,4,272.35,82.94,2024-01-08,2024-05-21,3,False
SH094720,FEDEX,Chennai,Hyderabad,pending,2,444.62,479.51,2024-04-15,2024-03-21,5,False
SH094721,FEDEX,Delhi,Chennai,in_transit,4,447.75,444.04,2024-03-06,2024-01-20,5,False
SH094722,FEDEX,Delhi,Delhi,delayed,0,183.87,41.29,2024-05-12,2024-04-20,2,False
SH094723,FEDEX,Chennai,Pune,delayed,9,369.93,420.9,2024-01-11,2024-04-30,2,False
SH094724,BLUEDART,Hyderabad,Bangalore,in_transit,8,262.68,270.7,2024-06-12,2024-03-24,2,False
SH094725,DHL,Mumbai,Pune,in_transit,3,144.34,106.75,2024-05-21,2024-04-23,4,False
SH094726,DHL,Hyderabad,Pune,in_transit,10,491.58,296.23,2024-04-04,2024-04-30,1,False
SH094727,DHL,Delhi,Chennai,pending,8,275.53,145.19,2024-03-10,2024-06-13,5,False
SH094728,FEDEX,Hyderabad,Bangalore,pending,4,331.62,259.5,2024-01-18,2024-05-02,4,False
SH094729,BLUEDART,Bangalore,Delhi,delivered,6,95.87,98.75,2024-04-13,2024-01-13,5,False
SH094730,DHL,Bangalore,Mumbai,in_transit,1,109.46,364.39,2024-01-15,2024-03-15,5,False
SH094732,FEDEX,Delhi,Mumbai,delayed,0,333.98,126.12,2024-02-07,2024-05-08,5,False
SH094733,DHL,Hyderabad,Hyderabad,in_transit,2,177.41,118.64,2024-05-09,2024-01-12,5,False
SH094735,DHL,Pune,Bangalore,delivered,2,305.5,307.92,2024-05-23,2024-06-10,5,False
SH094736,FEDEX,Hyderabad,Mumbai,in_transit,0,321.94,451.5,2024-06-19,2024-04-03,1,False
SH094737,BLUEDART,Pune,Pune,in_transit,4,478.53,213.67,2024-06-16,2024-02-13,3,False
SH094739,BLUEDART,Delhi,Delhi,pending,4,299.29,124.58,2024-02-22,2024-01-25,5,False
SH094740,DHL,Hyderabad,Chennai,pending,6,126.71,61.28,2024-02-29,2024-04-15,3,False
SH094741,BLUEDART,Hyderabad,Chennai,in_transit,5,323.77,100.12,2024-04-23,2024-06-18,4,False
SH094743,BLUEDART,Bangalore,Mumbai,pending,3,160.6,300.14,2024-01-11,2024-02-10,3,False
SH094744,DHL,Chennai,Chennai,in_transit,1,79.08,355.59,2024-03-03,2024-03-11,4,False
SH094746,DHL,Hyderabad,Delhi,in_transit,6,367.73,422.96,2024-05-09,2024-01-30,2,False
SH094747,BLUEDART,Delhi,Bangalore,delayed,9,161.45,364.66,2024-03-11,2024-01-21,5,False
SH094748,DHL,Pune,Chennai,delayed,6,301.76,468.63,2024-04-24,2024-02-02,3,False
SH094749,FEDEX,Chennai,Chennai,in_transit,1,75.67,339.14,2024-01-29,2024-06-13,2,False
SH094738,DHL,Pune,Delhi,pending,6,269.64,223.93,2024-03-01,2024-07-05,2,False
SH094751,DHL,Bangalore,Pune,delivered,6,458.16,306.49,2024-03-15,2024-04-08,4,False
SH094752,FEDEX,Chennai,Bangalore,delayed,6,195.1,74.14,2024-02-01,2024-03-08,1,False
SH094753,FEDEX,Delhi,Mumbai,delayed,3,353.25,143.05,2024-04-10,2024-06-09,4,False
SH094754,BLUEDART,Chennai,Chennai,delayed,9,233.5,288.3,2024-01-06,2024-04-16,5,False
SH094755,BLUEDART,Delhi,Chennai,in_transit,5,321.51,486.63,2024-02-20,2024-04-11,5,False
SH094756,FEDEX,Delhi,Delhi,delayed,7,127.44,185.97,2024-04-07,2024-06-03,4,False
SH094757,BLUEDART,Bangalore,Delhi,delayed,8,115.21,345.57,2024-06-14,2024-02-24,1,False
SH094758,BLUEDART,Pune,Chennai,delayed,9,372.33,472.81,2024-04-20,2024-03-08,2,False
SH094759,BLUEDART,Chennai,Chennai,delayed,9,398.38,399.87,2024-03-09,2024-03-07,2,False
SH094760,BLUEDART,Delhi,Mumbai,delivered,-1,402.61,74.81,2024-06-20,2024-05-11,5,False
SH094762,DHL,Mumbai,Chennai,pending,6,76.56,365.7,2024-03-21,2024-05-27,5,False
SH094763,DHL,Bangalore,Chennai,pending,7,79.5,294.95,2024-04-19,2024-05-19,5,False
SH094764,DHL,Delhi,Mumbai,in_transit,3,334.57,427.9,2024-01-17,2024-05-05,4,False
SH094765,DHL,Pune,Mumbai,delivered,1,263.88,384.55,2024-04-04,2024-03-17,3,False
SH094766,FEDEX,Pune,Mumbai,in_transit,2,440.23,335.43,2024-06-24,2024-02-29,2,False
SH094768,DHL,Chennai,Pune,delayed,4,116.85,313.26,2024-05-11,2024-04-16,4,False
SH094769,DHL,Hyderabad,Chennai,in_transit,3,259.02,168.11,2024-05-08,2024-01-31,5,False
SH094770,DHL,Mumbai,Chennai,delayed,5,241.49,288.37,2024-06-29,2024-06-14,1,False
SH094771,BLUEDART,Delhi,Pune,delivered,0,327.54,361.49,2024-01-26,2024-01-09,4,False
SH094772,FEDEX,Pune,Chennai,in_transit,9,464.02,45.34,2024-05-30,2024-06-29,3,False
SH094773,DHL,Pune,Mumbai,delayed,9,152.86,122.16,2024-05-31,2024-03-19,2,False
SH094774,DHL,Pune,Bangalore,in_transit,4,51.69,125.54,2024-06-15,2024-02-27,3,False
SH094775,FEDEX,Pune,Mumbai,delayed,1,102.33,489.41,2024-05-08,2024-05-01,3,False
SH094776,BLUEDART,Chennai,Mumbai,delayed,6,179.28,164.15,2024-06-03,2024-04-19,3,False
SH094777,FEDEX,Delhi,Hyderabad,pending,2,401.24,70.47,2024-06-25,2024-04-25,1,False
SH094778,DHL,Chennai,Hyderabad,delivered,8,486.65,471.26,2024-02-17,2024-06-29,2,False
SH094780,BLUEDART,Delhi,Chennai,in_transit,2,122.81,255.01,2024-06-08,2024-03-27,5,False
SH094781,FEDEX,Chennai,Mumbai,in_transit,5,50.06,266.25,2024-05-25,2024-04-10,3,False
SH094782,FEDEX,Bangalore,Delhi,in_transit,8,176.75,158.2,2024-05-10,2024-06-09,3,False
SH094783,DHL,Mumbai,Delhi,delayed,8,461.71,187.33,2024-05-15,2024-05-06,2,False
SH094784,BLUEDART,Delhi,Delhi,in_transit,1,235.33,119.99,2024-05-08,2024-01-12,5,False
SH094785,FEDEX,Mumbai,Delhi,delayed,10,358.21,123.27,2024-03-06,2024-01-23,4,False
SH094786,FEDEX,Hyderabad,Pune,in_transit,3,319.02,377.93,2024-04-20,2024-05-16,5,False
SH094788,FEDEX,Chennai,Delhi,in_transit,8,450.26,153.62,2024-05-27,2024-04-28,5,False
SH094789,FEDEX,Delhi,Chennai,delivered,8,300.76,455.6,2024-06-16,2024-06-28,2,False
SH094790,BLUEDART,Delhi,Pune,delayed,-1,130.82,182.9,2024-02-13,2024-04-21,4,False
SH094792,FEDEX,Pune,Mumbai,pending,7,56.45,80.54,2024-03-17,2024-01-16,2,False
SH094794,FEDEX,Delhi,Mumbai,delayed,8,340.02,314.84,2024-06-07,2024-03-29,5,False
SH094795,BLUEDART,Delhi,Hyderabad,in_transit,1,130.74,88.35,2024-04-24,2024-05-04,5,False
SH094796,FEDEX,Pune,Hyderabad,in_transit,9,220.37,73.57,2024-05-19,2024-03-30,5,False
SH094797,FEDEX,Pune,Pune,in_transit,4,221.03,232.77,2024-06-02,2024-01-21,3,False
SH094798,DHL,Pune,Mumbai,pending,0,209.6,204.19,2024-06-26,2024-02-06,2,False
SH094799,DHL,Hyderabad,Mumbai,in_transit,1,310.38,194.34,2024-01-04,2024-03-26,5,False
SH094800,FEDEX,Bangalore,Delhi,delayed,7,365.73,39.57,2024-05-16,2024-03-15,3,False
SH094801,DHL,Delhi,Delhi,delayed,1,447.4,38.64,2024-02-22,2024-03-24,1,False
SH094802,BLUEDART,Mumbai,Bangalore,pending,7,483.12,441.67,2024-05-08,2024-07-07,3,False
SH094803,FEDEX,Bangalore,Bangalore,delayed,4,422.42,141.03,2024-04-26,2024-04-12,5,False
SH094804,FEDEX,Chennai,Delhi,delayed,2,195.16,206.48,2024-04-21,2024-05-17,5,False
SH094805,DHL,Hyderabad,Pune,delivered,0,162.78,420.96,2024-02-23,2024-06-28,4,False
SH094806,BLUEDART,Bangalore,Pune,delayed,3,208.92,84.81,2024-03-04,2024-03-03,4,False
SH094807,BLUEDART,Chennai,Mumbai,delayed,3,348.42,2.73,2024-04-05,2024-06-22,4,False
SH094808,BLUEDART,Delhi,Chennai,in_transit,3,309.33,108.06,2024-02-03,2024-06-20,5,False
SH094809,BLUEDART,Pune,Pune,in_transit,5,166.63,360.34,2024-06-18,2024-06-26,2,False
SH094810,DHL,Hyderabad,Pune,in_transit,8,433.7,286.7,2024-04-29,2024-05-04,2,False
SH094811,FEDEX,Delhi,Bangalore,in_transit,0,377.01,247.91,2024-04-19,2024-04-09,4,False
SH094812,BLUEDART,Chennai,Hyderabad,delivered,1,351.97,210.73,2024-03-30,2024-04-25,4,False
SH094813,BLUEDART,Pune,Hyderabad,in_transit,6,438.39,289.27,2024-05-17,2024-01-29,3,False
SH094814,DHL,Chennai,Chennai,delayed,4,121.95,216.85,2024-02-10,2024-06-15,3,False
SH094815,FEDEX,Hyderabad,Delhi,delayed,7,153.53,428.28,2024-06-12,2024-01-25,5,False
SH094816,DHL,Hyderabad,Mumbai,delayed,4,244.77,468.26,2024-05-23,2024-03-23,5,False
SH094817,FEDEX,Delhi,Chennai,in_transit,9,344.67,111.41,2024-04-20,2024-03-07,5,False
SH094819,BLUEDART,Chennai,Pune,delayed,9,297.42,16.7,2024-04-03,2024-04-08,1,False
SH094821,FEDEX,Mumbai,Chennai,pending,5,303.27,397.91,2024-05-27,2024-06-20,5,False
SH094822,DHL,Pune,Hyderabad,delayed,1,394.13,72.0,2024-05-22,2024-01-20,1,False
SH094823,BLUEDART,Delhi,Hyderabad,delivered,3,200.71,37.96,2024-04-04,2024-05-02,5,False
SH094824,DHL,Delhi,Chennai,delayed,2,385.43,439.56,2024-06-22,2024-04-14,5,False
SH094825,DHL,Hyderabad,Mumbai,pending,6,145.88,221.11,2024-03-14,2024-04-12,3,False
SH094826,FEDEX,Delhi,Hyderabad,delayed,-1,256.72,489.2,2024-05-25,2024-04-10,2,False
SH094827,FEDEX,Hyderabad,Mumbai,delivered,7,265.35,275.04,2024-02-28,2024-02-20,4,False
SH094828,DHL,Pune,Chennai,pending,10,193.04,229.25,2024-01-14,2024-02-28,1,False
SH094829,FEDEX,Bangalore,Delhi,pending,4,264.3,333.91,2024-01-22,2024-04-19,1,False
SH094830,DHL,Pune,Chennai,pending,0,72.91,421.26,2024-04-21,2024-04-07,1,False
SH094831,BLUEDART,Chennai,Chennai,delayed,6,70.89,406.2,2024-04-08,2024-07-04,4,False
SH094832,FEDEX,Mumbai,Bangalore,delayed,7,150.06,482.47,2024-03-24,2024-02-14,3,False
SH094833,DHL,Hyderabad,Mumbai,delayed,3,454.94,379.33,2024-05-06,2024-05-05,3,False
SH094834,DHL,Hyderabad,Mumbai,delayed,8,190.4,326.61,2024-01-23,2024-02-05,3,False
SH094835,BLUEDART,Pune,Mumbai,delivered,7,328.82,131.42,2024-01-09,2024-05-28,3,False
SH094836,FEDEX,Hyderabad,Chennai,delivered,3,337.35,249.34,2024-06-27,2024-02-03,5,False
SH094837,DHL,Chennai,Hyderabad,pending,0,183.93,301.94,2024-01-25,2024-05-17,2,False
SH094838,DHL,Pune,Chennai,delivered,8,347.73,249.35,2024-01-27,2024-02-25,4,False
SH094839,FEDEX,Chennai,Mumbai,in_transit,9,481.45,23.48,2024-05-30,2024-06-01,4,False
SH094840,DHL,Chennai,Bangalore,in_transit,5,491.09,87.42,2024-02-01,2024-03-14,4,False
SH094841,BLUEDART,Delhi,Bangalore,delayed,1,453.53,317.11,2024-04-30,2024-05-14,5,False
SH094842,FEDEX,Bangalore,Pune,in_transit,7,255.15,18.67,2024-04-24,2024-03-01,3,False
SH094843,FEDEX,Hyderabad,Mumbai,in_transit,8,68.87,302.05,2024-01-23,2024-03-26,2,False
SH094844,BLUEDART,Bangalore,Delhi,delayed,2,274.01,441.95,2024-05-12,2024-02-19,5,False
SH094845,FEDEX,Chennai,Bangalore,delivered,5,270.91,233.12,2024-05-04,2024-02-21,2,False
SH094846,FEDEX,Bangalore,Chennai,delivered,3,299.78,187.88,2024-01-06,2024-01-24,5,False
SH094847,BLUEDART,Hyderabad,Pune,pending,1,196.39,159.21,2024-04-26,2024-05-24,5,False
SH094848,DHL,Delhi,Pune,delayed,4,376.47,65.03,2024-03-12,2024-02-03,5,False
SH094849,BLUEDART,Chennai,Pune,delayed,10,178.22,178.78,2024-01-16,2024-03-12,4,False
SH094850,DHL,Hyderabad,Bangalore,delayed,7,196.52,29.41,2024-06-05,2024-05-17,1,False
SH094851,FEDEX,Chennai,Pune,in_transit,6,155.3,43.65,2024-06-26,2024-01-08,1,False
SH094853,BLUEDART,Chennai,Bangalore,delayed,2,67.61,154.13,2024-02-12,2024-04-29,5,False
SH094854,DHL,Delhi,Delhi,delayed,8,493.06,49.69,2024-03-30,2024-04-19,5,False
SH094856,DHL,Pune,Bangalore,in_transit,-1,258.71,420.34,2024-05-29,2024-04-23,3,False
SH094857,DHL,Delhi,Hyderabad,in_transit,7,64.75,371.54,2024-03-08,2024-05-11,3,False
SH094858,FEDEX,Delhi,Mumbai,pending,6,333.05,233.62,2024-03-21,2024-05-25,4,False
SH094859,FEDEX,Pune,Bangalore,pending,5,217.45,229.61,2024-02-13,2024-01-21,2,False
SH094861,FEDEX,Chennai,Chennai,delayed,2,423.68,374.93,2024-05-16,2024-05-19,2,False
SH094863,BLUEDART,Hyderabad,Delhi,delayed,3,122.54,436.98,2024-01-06,2024-02-22,2,False
SH094864,FEDEX,Mumbai,Bangalore,in_transit,3,342.01,348.82,2024-05-11,2024-05-31,3,False
SH094865,DHL,Pune,Delhi,pending,0,261.39,299.91,2024-03-02,2024-05-24,3,False
SH094867,FEDEX,Mumbai,Chennai,delayed,1,450.63,315.47,2024-02-02,2024-06-26,4,False
SH094868,DHL,Hyderabad,Chennai,delayed,5,183.09,190.73,2024-02-24,2024-03-08,3,False
SH094869,DHL,Mumbai,Pune,delivered,6,175.0,265.52,2024-03-15,2024-05-30,5,False
SH094870,FEDEX,Delhi,Chennai,delayed,7,337.05,180.73,2024-04-13,2024-03-19,3,False
SH094871,DHL,Chennai,Hyderabad,in_transit,6,106.93,241.3,2024-05-30,2024-06-20,1,False
SH094872,FEDEX,Pune,Chennai,in_transit,1,441.05,370.89,2024-04-27,2024-01-20,3,False
SH094873,FEDEX,Pune,Pune,delayed,3,234.72,184.27,2024-04-27,2024-01-11,3,False
SH094874,FEDEX,Hyderabad,Mumbai,in_transit,5,436.82,382.48,2024-02-25,2024-01-29,3,False
SH094875,DHL,Mumbai,Pune,delayed,6,252.44,94.71,2024-01-24,2024-02-04,5,False
SH094876,FEDEX,Chennai,Chennai,delayed,5,64.55,280.16,2024-04-17,2024-05-26,3,False
SH094877,BLUEDART,Chennai,Bangalore,pending,6,247.87,380.48,2024-01-22,2024-05-30,1,False
SH094878,BLUEDART,Bangalore,Pune,pending,2,289.84,142.85,2024-02-07,2024-05-09,4,False
SH094879,BLUEDART,Mumbai,Pune,in_transit,4,442.11,304.02,2024-06-23,2024-06-20,1,False
SH094880,DHL,Bangalore,Mumbai,delivered,4,183.26,193.17,2024-02-17,2024-03-26,5,False
SH094881,DHL,Delhi,Mumbai,delivered,7,151.3,20.03,2024-05-16,2024-02-24,5,False
SH094882,FEDEX,Pune,Delhi,in_transit,7,0.0,460.59,2024-05-11,2024-05-21,1,False
SH094884,FEDEX,Bangalore,Bangalore,pending,8,397.34,435.61,2024-06-20,2024-02-12,3,False
SH094885,FEDEX,Delhi,Mumbai,pending,3,108.68,71.06,2024-02-04,2024-05-05,5,False
SH094886,BLUEDART,Bangalore,Pune,in_transit,9,164.41,114.93,2024-02-17,2024-05-12,3,False
SH094887,BLUEDART,Pune,Pune,pending,-1,495.13,136.21,2024-05-02,2024-06-18,2,False
SH094889,BLUEDART,Pune,Mumbai,delayed,3,325.95,28.97,2024-01-05,2024-02-22,1,False
SH094890,BLUEDART,Chennai,Chennai,pending,7,396.84,20.15,2024-05-29,2024-03-16,2,False
SH094891,DHL,Chennai,Chennai,delayed,9,127.87,452.3,2024-06-18,2024-04-12,2,False
SH094892,FEDEX,Bangalore,Delhi,delayed,2,325.12,231.56,2024-02-08,2024-02-25,4,False
SH094893,DHL,Bangalore,Mumbai,in_transit,9,377.87,142.22,2024-02-26,2024-04-02,4,False
SH094895,FEDEX,Chennai,Mumbai,delayed,1,311.74,176.05,2024-01-31,2024-05-24,4,False
SH094896,BLUEDART,Chennai,Bangalore,pending,3,468.8,290.11,2024-04-16,2024-05-04,3,False
SH094897,FEDEX,Chennai,Bangalore,delivered,4,315.27,387.32,2024-02-25,2024-04-08,1,False
SH094898,DHL,Chennai,Bangalore,in_transit,6,262.58,182.38,2024-03-22,2024-04-21,1,False
SH094899,DHL,Hyderabad,Bangalore,delayed,10,371.95,489.24,2024-04-13,2024-01-22,5,False
SH094900,BLUEDART,Delhi,Chennai,in_transit,3,181.46,465.71,2024-06-29,2024-04-18,4,False
SH094901,FEDEX,Chennai,Bangalore,delivered,1,403.37,360.78,2024-05-29,2024-01-23,2,False
SH094903,DHL,Hyderabad,Chennai,delayed,7,277.01,431.21,2024-05-24,2024-01-26,4,False
SH094904,DHL,Hyderabad,Chennai,delayed,1,485.66,399.99,2024-01-15,2024-05-24,3,False
SH094905,BLUEDART,Chennai,Hyderabad,in_transit,5,436.95,321.02,2024-05-09,2024-03-03,1,False
SH094906,DHL,Delhi,Hyderabad,pending,2,51.87,439.28,2024-03-21,2024-06-26,5,False
SH094907,FEDEX,Delhi,Hyderabad,delayed,1,291.8,145.75,2024-01-11,2024-02-12,1,False
SH094908,FEDEX,Delhi,Chennai,pending,4,224.04,59.03,2024-02-02,2024-03-25,4,False
SH094909,FEDEX,Pune,Pune,in_transit,6,211.46,12.15,2024-05-01,2024-04-15,4,False
SH094910,BLUEDART,Hyderabad,Mumbai,delayed,10,102.17,369.99,2024-04-28,2024-02-06,3,False
SH094911,DHL,Chennai,Mumbai,delayed,2,160.68,492.84,2024-03-14,2024-03-09,2,False
SH094913,FEDEX,Chennai,Chennai,in_transit,0,234.31,367.83,2024-02-12,2024-02-17,2,False
SH094914,DHL,Pune,Pune,delayed,5,225.24,6.93,2024-02-15,2024-07-04,1,False
SH094915,FEDEX,Pune,Hyderabad,pending,3,393.61,297.17,2024-03-06,2024-02-04,2,False
SH094916,FEDEX,Delhi,Pune,in_transit,2,359.39,51.25,2024-01-15,2024-02-22,5,False
SH094918,FEDEX,Hyderabad,Pune,delivered,3,66.55,268.4,2024-06-07,2024-01-11,2,False
SH094920,BLUEDART,Delhi,Mumbai,in_transit,9,295.47,297.54,2024-04-16,2024-06-18,5,False
SH094922,DHL,Hyderabad,Bangalore,delivered,-1,461.88,48.15,2024-06-11,2024-06-16,5,False
SH094923,DHL,Bangalore,Chennai,delayed,4,284.34,23.92,2024-05-16,2024-01-28,4,False
SH094924,FEDEX,Chennai,Mumbai,delayed,9,438.62,436.35,2024-02-08,2024-02-14,2,False
SH094925,BLUEDART,Hyderabad,Chennai,pending,3,231.04,75.46,2024-05-31,2024-04-20,1,False
SH094926,BLUEDART,Delhi,Delhi,pending,6,493.38,259.75,2024-06-28,2024-06-02,5,False
SH094927,DHL,Hyderabad,Pune,pending,1,374.39,193.22,2024-02-05,2024-06-25,1,False
SH094928,FEDEX,Bangalore,Chennai,in_transit,1,439.68,368.82,2024-06-10,2024-01-06,5,False
SH094929,DHL,Chennai,Pune,in_transit,1,452.75,423.47,2024-06-02,2024-01-18,4,False
SH094930,FEDEX,Delhi,Bangalore,in_transit,10,159.42,299.28,2024-04-11,2024-02-26,3,False
SH094931,BLUEDART,Delhi,Chennai,delivered,9,374.46,236.57,2024-05-16,2024-03-26,5,False
SH094932,FEDEX,Bangalore,Bangalore,delayed,9,225.32,34.52,2024-05-08,2024-05-09,3,False
SH094934,FEDEX,Delhi,Delhi,delayed,3,288.88,442.51,2024-02-20,2024-01-11,5,False
SH094935,FEDEX,Delhi,Chennai,delayed,6,100.38,112.6,2024-04-27,2024-06-07,4,False
SH094936,BLUEDART,Delhi,Bangalore,in_transit,9,250.45,207.85,2024-03-07,2024-02-29,2,False
SH094938,FEDEX,Chennai,Mumbai,delayed,9,364.89,67.49,2024-06-09,2024-06-29,4,False
SH094939,FEDEX,Delhi,Chennai,in_transit,10,458.79,144.78,2024-03-10,2024-02-19,4,False
SH094940,FEDEX,Chennai,Pune,in_transit,8,57.37,116.02,2024-02-14,2024-06-12,3,False
SH094941,DHL,Delhi,Bangalore,in_transit,6,289.57,234.4,2024-06-07,2024-06-21,1,False
SH094942,FEDEX,Bangalore,Chennai,in_transit,1,253.23,429.79,2024-05-05,2024-01-11,1,False
SH094943,DHL,Chennai,Bangalore,in_transit,4,273.99,127.33,2024-03-14,2024-05-21,1,False
SH094944,DHL,Hyderabad,Pune,delayed,9,468.21,163.38,2024-06-11,2024-04-10,2,False
SH094945,BLUEDART,Chennai,Delhi,in_transit,8,81.05,135.64,2024-04-05,2024-03-05,3,False
SH094946,BLUEDART,Chennai,Delhi,delayed,0,354.55,54.55,2024-01-17,2024-04-17,3,False
SH094947,BLUEDART,Pune,Pune,delayed,0,0.0,243.03,2024-01-11,2024-03-11,3,False
SH094948,FEDEX,Hyderabad,Bangalore,in_transit,5,378.13,398.65,2024-03-03,2024-03-16,2,False
SH094949,FEDEX,Mumbai,Pune,in_transit,1,447.6,245.56,2024-01-13,2024-06-18,3,False
SH094950,BLUEDART,Hyderabad,Chennai,delayed,3,372.22,338.47,2024-01-24,2024-03-02,2,False
SH094951,DHL,Hyderabad,Chennai,in_transit,6,473.31,221.46,2024-03-30,2024-04-19,4,False
SH094952,FEDEX,Hyderabad,Pune,delayed,2,92.01,235.66,2024-03-22,2024-06-08,1,False
SH094953,FEDEX,Bangalore,Mumbai,in_transit,9,177.66,232.71,2024-06-20,2024-02-02,3,False
SH094954,BLUEDART,Pune,Bangalore,delayed,3,320.01,459.27,2024-06-20,2024-01-22,3,False
SH094955,DHL,Delhi,Pune,in_transit,5,271.46,450.59,2024-05-29,2024-06-21,3,False
SH094957,DHL,Chennai,Mumbai,delayed,10,496.66,421.08,2024-03-29,2024-03-12,2,True
SH094958,DHL,Chennai,Pune,pending,1,116.25,50.02,2024-06-27,2024-04-19,2,False
SH094959,BLUEDART,Pune,Pune,delivered,-1,174.86,459.77,2024-01-06,2024-06-01,3,False
SH094960,BLUEDART,Chennai,Bangalore,delivered,10,0.0,302.55,2024-02-15,2024-05-27,2,False
SH094961,DHL,Delhi,Bangalore,in_transit,4,298.86,59.99,2024-02-20,2024-03-28,4,False
SH094962,BLUEDART,Pune,Chennai,in_transit,4,204.99,461.36,2024-04-07,2024-02-26,2,False
SH094963,DHL,Pune,Bangalore,in_transit,6,358.49,328.18,2024-05-10,2024-06-29,2,False
SH094964,BLUEDART,Pune,Delhi,in_transit,6,152.53,119.36,2024-05-25,2024-04-06,1,False
SH094965,FEDEX,Pune,Delhi,delayed,3,365.43,209.0,2024-01-14,2024-04-28,2,False
SH094966,BLUEDART,Delhi,Delhi,delivered,7,476.22,212.22,2024-06-01,2024-06-17,2,False
SH094967,FEDEX,Hyderabad,Pune,delayed,7,387.91,42.65,2024-06-09,2024-03-18,5,False
SH094968,FEDEX,Chennai,Pune,delayed,6,282.67,427.84,2024-05-01,2024-03-23,2,False
SH094969,DHL,Chennai,Delhi,in_transit,1,379.18,149.21,2024-02-17,2024-04-08,3,False
SH094970,BLUEDART,Delhi,Hyderabad,pending,3,58.96,483.89,2024-06-11,2024-01-24,4,False
SH094971,FEDEX,Chennai,Chennai,in_transit,1,123.98,167.78,2024-06-10,2024-03-03,2,False
SH094972,BLUEDART,Pune,Hyderabad,delivered,5,72.62,221.67,2024-03-02,2024-03-22,2,False
SH094973,FEDEX,Bangalore,Bangalore,pending,1,200.99,115.31,2024-02-12,2024-03-30,5,False
SH094974,DHL,Pune,Chennai,delivered,3,133.52,466.72,2024-04-19,2024-04-28,2,False
SH094975,DHL,Hyderabad,Delhi,in_transit,6,95.04,282.55,2024-03-05,2024-02-08,2,False
SH094976,FEDEX,Bangalore,Delhi,delayed,7,390.72,308.65,2024-05-06,2024-06-20,1,False
SH094977,BLUEDART,Hyderabad,Chennai,in_transit,5,221.34,233.83,2024-05-14,2024-05-12,4,False
SH094978,DHL,Bangalore,Chennai,in_transit,2,396.72,219.79,2024-03-13,2024-05-30,3,False
