"shipment_id","carrier","origin_city","destination_city","status","delay_days","cost_usd","weight_kg","shipped_date","delivered_date","destination_region_id"
SH087696,BLUEDART,Delhi,Delhi,delayed,2,320.20,442.96,2024-06-26,2024-01-29,3
SH087697,FEDEX,Chennai,Bangalore,delivered,10,401.20,323.93,2024-04-22,2024-01-27,2
SH087698,BLUEDART,Delhi,Bangalore,pending,3,375.53,114.74,2024-06-08,2024-06-15,3
SH087699,DHL,Pune,Bangalore,in_transit,10,98.88,275.26,2024-04-28,2024-02-06,2
SH087700,DHL,Pune,Pune,in_transit,3,268.55,64.49,2024-04-26,2024-05-03,2
SH087701,BLUEDART,Delhi,Mumbai,pending,2,414.51,264.57,2024-04-09,2024-06-03,2
SH087702,FEDEX,Hyderabad,Mumbai,in_transit,10,172.97,54.07,2024-05-25,2024-01-07,5
SH087703,DHL,Pune,Mumbai,delayed,2,377.22,473.53,2024-03-17,2024-02-03,5
SH087705,FEDEX,Chennai,Pune,in_transit,8,363.08,127.73,2024-01-12,2024-03-18,4
SH087707,FEDEX,Delhi,Hyderabad,delayed,7,230.45,305.15,2024-04-11,2024-03-20,2
SH087708,DHL,Chennai,Mumbai,delayed,4,314.37,103.58,2024-04-03,2024-01-14,5
SH087710,DHL,Hyderabad,Chennai,delivered,8,336.77,334.21,2024-04-01,2024-03-15,2
SH087711,DHL,Chennai,Chennai,delivered,4,241.43,164.23,2024-06-22,2024-04-13,4
SH087712,BLUEDART,Hyderabad,Bangalore,delayed,6,217.82,2.40,2024-04-05,2024-04-09,1
SH087713,DHL,Mumbai,Bangalore,in_transit,8,298.11,468.55,2024-02-19,2024-02-20,3
SH087714,DHL,Mumbai,Pune,delayed,1,438.24,103.78,2024-03-05,2024-06-27,3
SH087715,DHL,Delhi,Chennai,in_transit,1,119.99,321.46,2024-03-05,2024-02-27,2
SH087716,FEDEX,Pune,Mumbai,delivered,4,210.65,62.37,2024-04-09,2024-02-21,3
SH087717,BLUEDART,Mumbai,Chennai,in_transit,4,320.08,243.19,2024-06-01,2024-05-22,4
SH087719,DHL,Hyderabad,Mumbai,delayed,8,432.08,340.38,2024-03-27,2024-02-21,3
SH087720,BLUEDART,Chennai,Bangalore,pending,8,86.45,37.44,2024-04-19,2024-02-17,4
SH087721,FEDEX,Bangalore,Hyderabad,in_transit,6,446.59,65.37,2024-01-23,2024-01-02,2
SH087725,BLUEDART,Chennai,Bangalore,pending,6,196.30,183.66,2024-01-01,2024-06-04,5
SH087726,FEDEX,Chennai,Hyderabad,in_transit,7,494.30,296.09,2024-03-14,2024-04-04,5
SH087727,DHL,Delhi,Hyderabad,pending,2,201.72,73.10,2024-05-29,2024-04-10,4
SH087728,DHL,Delhi,Bangalore,in_transit,2,67.32,261.90,2024-06-22,2024-01-19,2
SH087729,FEDEX,Delhi,Mumbai,in_transit,4,256.07,81.58,2024-04-30,2024-04-23,5
SH087730,DHL,Mumbai,Chennai,in_transit,7,253.37,52.88,2024-01-23,2024-05-30,1
SH087731,BLUEDART,Delhi,Mumbai,delayed,10,213.68,184.96,2024-03-06,2024-01-28,5
SH087732,DHL,Bangalore,Pune,in_transit,2,364.80,345.94,2024-01-05,2024-03-04,3
SH087733,FEDEX,Pune,Mumbai,delayed,6,374.18,65.43,2024-03-16,2024-03-27,3
SH087734,BLUEDART,Delhi,Bangalore,in_transit,7,415.45,214.92,2024-01-27,2024-01-22,5
SH087735,DHL,Delhi,Mumbai,delayed,5,369.13,354.51,2024-04-07,2024-04-01,5
SH087737,FEDEX,Chennai,Chennai,pending,5,397.24,201.71,2024-03-26,2024-03-19,2
SH087738,BLUEDART,Pune,Chennai,in_transit,8,481.07,237.49,2024-04-02,2024-05-19,3
SH087739,DHL,Pune,Delhi,in_transit,0,326.13,381.46,2024-06-26,2024-04-24,2
SH087740,FEDEX,Chennai,Bangalore,delayed,7,498.59,345.96,2024-03-31,2024-06-30,4
SH087741,DHL,Bangalore,Delhi,delivered,2,430.85,345.51,2024-04-04,2024-05-06,4
SH087742,DHL,Chennai,Mumbai,delivered,3,227.77,246.29,2024-04-26,2024-05-02,4
SH087743,FEDEX,Delhi,Hyderabad,in_transit,3,275.44,255.32,2024-03-21,2024-04-27,3
SH087744,FEDEX,Mumbai,Hyderabad,pending,2,188.02,459.78,2024-02-19,2024-03-03,1
SH087745,DHL,Hyderabad,Delhi,pending,4,92.37,55.06,2024-02-10,2024-07-02,5
SH087746,FEDEX,Pune,Hyderabad,pending,2,339.94,329.41,2024-04-23,2024-05-31,2
SH087747,BLUEDART,Delhi,Mumbai,in_transit,6,449.13,82.67,2024-06-27,2024-05-20,5
SH087748,BLUEDART,Hyderabad,Hyderabad,pending,9,0.00,252.57,2024-04-20,2024-02-11,2
SH087749,BLUEDART,Delhi,Bangalore,pending,0,342.47,474.23,2024-01-11,2024-02-08,4
SH087750,BLUEDART,Chennai,Delhi,in_transit,5,351.20,154.32,2024-03-21,2024-01-04,4
SH087751,BLUEDART,Pune,Delhi,delivered,6,105.04,317.18,2024-04-13,2024-03-10,5
SH087752,DHL,Delhi,Hyderabad,delayed,3,154.73,191.44,2024-05-12,2024-03-26,5
SH087753,FEDEX,Chennai,Chennai,in_transit,9,175.00,456.15,2024-05-08,2024-02-09,4
SH087754,FEDEX,Hyderabad,Pune,pending,8,243.45,223.72,2024-04-26,2024-01-20,3
SH087755,BLUEDART,Pune,Chennai,in_transit,4,370.84,457.03,2024-03-11,2024-02-12,2
SH087756,FEDEX,Mumbai,Pune,pending,2,372.08,125.28,2024-02-09,2024-02-06,4
SH087757,FEDEX,Pune,Bangalore,in_transit,2,177.62,281.10,2024-04-09,2024-05-04,3
SH087758,FEDEX,Hyderabad,Pune,delayed,1,441.25,156.76,2024-04-25,2024-01-27,5
SH087759,FEDEX,Hyderabad,Mumbai,delayed,3,426.49,362.52,2024-06-01,2024-03-30,3
SH087760,FEDEX,Hyderabad,Chennai,pending,3,268.22,244.20,2024-01-08,2024-02-25,2
SH087761,DHL,Delhi,Pune,delayed,3,108.83,7.88,2024-02-11,2024-04-20,3
SH087762,FEDEX,Delhi,Bangalore,in_transit,9,343.64,242.83,2024-03-09,2024-03-30,3
SH087763,BLUEDART,Hyderabad,Pune,in_transit,5,73.59,19.46,2024-05-01,2024-01-16,3
SH087764,BLUEDART,Pune,Chennai,in_transit,9,248.28,252.73,2024-06-18,2024-03-22,5
SH087765,FEDEX,Chennai,Chennai,delayed,9,92.72,447.92,2024-03-29,2024-05-20,5
SH087766,BLUEDART,Chennai,Mumbai,delivered,7,284.27,384.44,2024-05-06,2024-05-22,2
SH087767,DHL,Bangalore,Mumbai,in_transit,4,410.40,128.26,2024-04-29,2024-03-25,5
SH087768,DHL,Pune,Mumbai,in_transit,6,383.15,152.09,2024-04-16,2024-01-24,3
SH087769,DHL,Delhi,Pune,in_transit,1,214.19,363.94,2024-05-18,2024-06-23,4
SH087770,BLUEDART,Pune,Bangalore,delayed,2,299.59,421.68,2024-04-24,2024-01-20,4
SH087771,FEDEX,Hyderabad,Pune,delayed,1,309.64,166.48,2024-06-27,2024-02-07,5
SH087772,DHL,Pune,Mumbai,delivered,6,127.38,249.93,2024-01-23,2024-02-27,3
SH087773,DHL,Chennai,Chennai,delivered,3,330.35,34.18,2024-04-19,2024-03-21,2
SH087774,DHL,Mumbai,Mumbai,in_transit,5,217.51,326.47,2024-03-02,2024-02-19,5
SH087775,FEDEX,Mumbai,Pune,in_transit,6,412.36,152.30,2024-02-17,2024-03-25,3
SH087776,FEDEX,Delhi,Bangalore,pending,7,0.00,178.42,2024-03-15,2024-05-27,2
SH087777,FEDEX,Pune,Chennai,in_transit,6,177.35,499.83,2024-01-25,2024-03-10,2
SH087778,BLUEDART,Pune,Delhi,pending,9,392.47,105.75,2024-06-24,2024-02-05,2
SH087779,DHL,Delhi,Bangalore,pending,9,201.32,407.76,2024-02-24,2024-04-20,3
SH087780,BLUEDART,Hyderabad,Chennai,delayed,5,81.05,231.37,2024-04-03,2024-03-30,2
SH087781,FEDEX,Chennai,Pune,in_transit,7,423.80,365.20,2024-01-29,2024-02-14,4
SH087782,BLUEDART,Hyderabad,Hyderabad,pending,5,482.13,222.51,2024-03-15,2024-03-26,3
SH087784,DHL,Chennai,Pune,pending,9,53.00,57.47,2024-01-27,2024-06-04,3
SH087785,DHL,Delhi,Delhi,pending,5,495.66,313.30,2024-04-29,2024-01-16,3
SH087786,BLUEDART,Hyderabad,Mumbai,in_transit,8,480.92,282.21,2024-05-16,2024-04-08,3
SH087787,BLUEDART,Hyderabad,Mumbai,pending,5,222.14,126.30,2024-02-25,2024-03-03,4
SH087788,BLUEDART,Hyderabad,Pune,delivered,9,378.30,411.03,2024-05-01,2024-01-30,5
SH087789,DHL,Bangalore,Mumbai,pending,0,390.38,338.33,2024-04-23,2024-03-19,4
SH087790,FEDEX,Chennai,Pune,in_transit,8,242.21,6.23,2024-06-04,2024-05-11,3
SH087791,DHL,Hyderabad,Pune,in_transit,7,386.24,348.84,2024-03-10,2024-05-26,2
SH087792,FEDEX,Mumbai,Chennai,in_transit,8,140.98,19.08,2024-06-02,2024-04-11,3
SH087793,DHL,Delhi,Chennai,delayed,5,255.99,329.62,2024-01-03,2024-03-11,2
SH087794,DHL,Chennai,Mumbai,delayed,9,379.72,258.93,2024-02-20,2024-03-18,5
SH087795,BLUEDART,Chennai,Delhi,pending,0,223.65,82.76,2024-03-01,2024-01-07,3
SH087796,FEDEX,Delhi,Bangalore,delivered,10,473.83,235.63,2024-02-12,2024-02-12,5
SH087797,BLUEDART,Hyderabad,Bangalore,delivered,6,186.30,150.83,2024-04-13,2024-02-02,4
SH087798,FEDEX,Chennai,Bangalore,pending,1,472.00,8.20,2024-01-03,2024-06-26,4
SH087799,DHL,Pune,Chennai,delivered,3,494.27,471.95,2024-02-21,2024-03-26,5
SH087800,BLUEDART,Pune,Hyderabad,pending,2,179.47,15.81,2024-05-05,2024-06-16,3
SH087801,DHL,Chennai,Pune,in_transit,2,100.14,163.24,2024-03-16,2024-03-11,4
SH087805,FEDEX,Hyderabad,Chennai,in_transit,5,66.02,250.68,2024-03-13,2024-05-07,2
SH087806,DHL,Delhi,Chennai,delayed,8,485.26,208.16,2024-04-18,2024-06-14,4
SH087807,FEDEX,Bangalore,Hyderabad,delayed,0,129.83,410.39,2024-02-14,2024-01-17,4
SH087808,DHL,Chennai,Mumbai,delayed,-1,463.20,253.67,2024-06-24,2024-03-26,2
SH087809,DHL,Delhi,Delhi,delayed,9,162.53,476.06,2024-03-18,2024-06-23,4
SH087810,DHL,Pune,Delhi,delivered,3,99.64,255.83,2024-03-10,2024-04-08,2
SH087811,DHL,Chennai,Chennai,delivered,2,129.52,218.82,2024-06-03,2024-03-30,4
SH087812,BLUEDART,Hyderabad,Mumbai,delayed,8,419.84,167.10,2024-06-16,2024-05-08,3
SH087813,DHL,Pune,Pune,in_transit,6,329.77,420.60,2024-04-06,2024-02-11,5
SH087814,FEDEX,Hyderabad,Delhi,in_transit,8,481.89,434.01,2024-04-05,2024-03-28,2
SH087815,DHL,Chennai,Pune,in_transit,4,133.16,121.27,2024-03-22,2024-01-20,4
SH087816,DHL,Delhi,Bangalore,in_transit,7,300.73,331.24,2024-06-14,2024-06-25,4
SH087817,FEDEX,Bangalore,Hyderabad,in_transit,6,207.19,79.73,2024-02-28,2024-04-28,4
SH087818,DHL,Hyderabad,Chennai,delivered,1,461.12,153.02,2024-04-29,2024-02-18,5
SH087819,BLUEDART,Chennai,Bangalore,delayed,8,310.51,80.06,2024-01-09,2024-01-18,1
SH087820,FEDEX,Mumbai,Delhi,delivered,4,135.11,134.54,2024-06-27,2024-06-05,3
SH087821,DHL,Pune,Pune,delayed,3,371.55,64.64,2024-06-18,2024-01-21,3
SH087822,DHL,Chennai,Delhi,delayed,4,441.46,295.50,2024-03-14,2024-05-27,5
SH087823,BLUEDART,Pune,Hyderabad,pending,8,435.29,42.68,2024-02-09,2024-03-18,5
SH087824,BLUEDART,Hyderabad,Pune,delivered,3,281.55,450.74,2024-06-18,2024-04-03,5
SH087825,BLUEDART,Pune,Delhi,delayed,5,327.17,218.90,2024-04-15,2024-06-12,4
SH087826,FEDEX,Mumbai,Chennai,delayed,1,113.37,34.53,2024-03-20,2024-04-09,1
SH087828,BLUEDART,Chennai,Mumbai,pending,0,66.61,34.54,2024-04-12,2024-04-20,5
SH087829,BLUEDART,Bangalore,Hyderabad,in_transit,8,121.76,376.85,2024-02-09,2024-05-08,3
SH087830,BLUEDART,Pune,Mumbai,in_transit,1,65.91,151.50,2024-02-18,2024-04-13,3
SH087832,BLUEDART,Delhi,Chennai,delivered,7,341.88,402.00,2024-01-07,2024-01-24,5
SH087833,DHL,Chennai,Chennai,delayed,7,84.79,186.57,2024-03-08,2024-04-17,2
SH087834,BLUEDART,Mumbai,Chennai,pending,3,490.57,30.03,2024-04-09,2024-03-11,4
SH087836,DHL,Chennai,Delhi,in_transit,4,66.13,59.09,2024-03-19,2024-06-28,5
SH087837,FEDEX,Delhi,Mumbai,in_transit,3,163.58,273.68,2024-01-09,2024-01-19,3
SH087838,DHL,Hyderabad,Mumbai,delayed,8,89.92,476.81,2024-05-29,2024-03-26,2
SH087839,BLUEDART,Pune,Hyderabad,pending,2,341.29,13.77,2024-06-13,2024-04-29,4
SH087840,DHL,Pune,Mumbai,delayed,4,313.51,466.35,2024-04-01,2024-06-01,2
SH087841,DHL,Chennai,Hyderabad,pending,7,385.13,92.45,2024-05-03,2024-01-25,3
SH087842,BLUEDART,Hyderabad,Chennai,in_transit,8,415.95,88.21,2024-04-08,2024-04-06,1
SH087843,DHL,Delhi,Chennai,in_transit,2,194.73,48.56,2024-04-08,2024-05-04,2
SH087844,BLUEDART,Delhi,Chennai,delivered,-1,309.68,89.00,2024-03-24,2024-06-17,3
SH087845,DHL,Pune,Delhi,in_transit,3,218.00,373.96,2024-05-23,2024-07-07,2
SH087846,BLUEDART,Hyderabad,Pune,delayed,9,191.34,121.20,2024-04-20,2024-06-22,3
SH087847,FEDEX,Chennai,Bangalore,delivered,10,166.22,243.72,2024-02-14,2024-06-23,3
SH087848,DHL,Hyderabad,Pune,delayed,9,381.57,226.50,2024-04-12,2024-05-15,2
SH087849,FEDEX,Bangalore,Hyderabad,in_transit,4,416.50,439.29,2024-03-12,2024-04-09,5
SH087850,DHL,Chennai,Chennai,delivered,5,217.31,446.18,2024-04-24,2024-05-27,3
SH087851,FEDEX,Hyderabad,Delhi,in_transit,10,462.88,447.62,2024-03-20,2024-04-05,3
SH087852,DHL,Chennai,Mumbai,in_transit,9,110.23,187.88,2024-03-13,2024-03-19,1
SH087853,BLUEDART,Pune,Mumbai,delayed,8,378.79,409.46,2024-05-25,2024-05-04,5
SH087854,DHL,Hyderabad,Mumbai,in_transit,8,293.19,496.49,2024-05-25,2024-02-26,5
SH087856,FEDEX,Chennai,Chennai,delayed,4,328.10,91.77,2024-02-17,2024-03-26,3
SH087857,BLUEDART,Bangalore,Mumbai,in_transit,8,182.49,12.58,2024-02-01,2024-02-06,1
SH087858,DHL,Delhi,Hyderabad,delayed,0,260.09,146.26,2024-05-30,2024-06-05,3
SH087859,DHL,Hyderabad,Chennai,pending,7,195.95,385.41,2024-01-11,2024-05-11,2
SH087860,BLUEDART,Pune,Mumbai,pending,10,496.09,162.20,2024-04-12,2024-01-18,3
SH087861,DHL,Delhi,Delhi,delayed,0,499.73,490.61,2024-06-23,2024-04-17,4
SH087862,DHL,Pune,Delhi,pending,4,356.52,282.06,2024-04-29,2024-06-10,1
SH087863,FEDEX,Hyderabad,Mumbai,delivered,5,236.87,266.98,2024-02-27,2024-03-23,4
SH087864,DHL,Mumbai,Mumbai,in_transit,5,0.00,391.52,2024-01-04,2024-05-29,3
SH087865,FEDEX,Mumbai,Mumbai,pending,6,0.00,461.95,2024-04-29,2024-05-17,4
SH087866,BLUEDART,Mumbai,Pune,pending,3,151.71,366.72,2024-06-27,2024-03-05,4
SH087867,DHL,Mumbai,Chennai,in_transit,2,91.47,320.44,2024-06-29,2024-05-26,1
SH087868,BLUEDART,Hyderabad,Hyderabad,delayed,6,465.24,287.03,2024-02-16,2024-06-22,1
SH087869,FEDEX,Bangalore,Chennai,delivered,9,256.70,85.96,2024-01-02,2024-04-02,4
SH087870,FEDEX,Pune,Bangalore,pending,1,239.96,3.05,2024-04-21,2024-04-09,4
SH087871,BLUEDART,Mumbai,Mumbai,delivered,8,316.34,479.74,2024-05-26,2024-03-18,3
SH087873,FEDEX,Chennai,Hyderabad,delayed,3,402.88,161.89,2024-02-02,2024-01-07,3
SH087874,FEDEX,Hyderabad,Bangalore,delayed,7,420.77,324.44,2024-04-21,2024-01-07,3
SH087875,BLUEDART,Delhi,Pune,in_transit,3,418.14,220.47,2024-05-13,2024-02-15,2
SH087876,FEDEX,Chennai,Mumbai,delivered,6,173.28,247.22,2024-04-30,2024-05-11,4
SH087878,DHL,Chennai,Bangalore,in_transit,8,328.62,243.29,2024-06-17,2024-01-10,2
SH087879,FEDEX,Pune,Pune,in_transit,10,462.88,302.49,2024-03-04,2024-02-04,1
SH087880,BLUEDART,Delhi,Chennai,delayed,-1,315.06,20.34,2024-01-23,2024-04-13,2
SH087881,BLUEDART,Chennai,Delhi,delayed,6,483.87,369.91,2024-01-04,2024-01-23,4
SH087882,FEDEX,Hyderabad,Hyderabad,delayed,8,299.28,385.32,2024-04-04,2024-04-27,1
SH087883,BLUEDART,Pune,Hyderabad,delayed,7,308.69,127.03,2024-02-12,2024-04-03,5
SH087884,BLUEDART,Mumbai,Mumbai,in_transit,8,168.26,248.03,2024-04-21,2024-02-04,1
SH087886,BLUEDART,Mumbai,Pune,delayed,9,365.70,424.85,2024-02-06,2024-01-28,3
SH087887,DHL,Delhi,Mumbai,delayed,5,133.98,54.16,2024-05-15,2024-02-16,3
SH087888,FEDEX,Pune,Pune,delayed,9,115.52,349.39,2024-02-05,2024-05-16,5
SH087889,DHL,Pune,Bangalore,in_transit,6,382.00,274.80,2024-06-24,2024-02-29,1
SH087890,BLUEDART,Bangalore,Bangalore,delayed,7,0.00,381.13,2024-01-09,2024-05-20,2
SH087891,DHL,Hyderabad,Chennai,pending,8,152.56,346.21,2024-05-23,2024-05-20,4
SH087892,FEDEX,Hyderabad,Bangalore,pending,7,144.74,412.41,2024-03-20,2024-02-26,2
SH087893,DHL,Hyderabad,Bangalore,in_transit,7,120.71,204.34,2024-06-25,2024-06-05,3
SH087894,BLUEDART,Pune,Pune,pending,7,209.87,146.47,2024-03-07,2024-04-18,5
SH087895,DHL,Chennai,Mumbai,delayed,0,61.69,94.89,2024-04-30,2024-07-01,5
SH087896,FEDEX,Chennai,Bangalore,delayed,1,181.53,268.30,2024-05-26,2024-02-21,1
SH087898,BLUEDART,Pune,Pune,delayed,5,186.81,490.85,2024-04-28,2024-03-21,1
SH087899,DHL,Bangalore,Chennai,delayed,8,175.48,330.32,2024-05-17,2024-03-04,3
SH087900,BLUEDART,Delhi,Bangalore,in_transit,1,75.72,126.98,2024-05-11,2024-02-01,1
SH087901,FEDEX,Chennai,Pune,in_transit,6,91.22,353.91,2024-05-03,2024-01-22,2
SH087902,FEDEX,Delhi,Pune,pending,10,176.14,101.22,2024-03-18,2024-05-01,3
SH087903,FEDEX,Chennai,Hyderabad,delayed,2,422.78,427.03,2024-02-17,2024-05-14,5
SH087904,FEDEX,Mumbai,Pune,delayed,2,252.96,447.66,2024-01-02,2024-01-23,4
SH087905,DHL,Pune,Chennai,in_transit,8,198.92,341.40,2024-05-27,2024-03-10,3
SH087906,FEDEX,Bangalore,Bangalore,delayed,1,99.84,451.58,2024-04-27,2024-06-09,3
SH087907,DHL,Mumbai,Bangalore,pending,7,276.31,292.56,2024-02-08,2024-04-29,5
SH087908,BLUEDART,Bangalore,Mumbai,delayed,7,279.19,378.99,2024-03-14,2024-04-18,5
SH087909,DHL,Bangalore,Pune,in_transit,7,310.35,179.25,2024-02-10,2024-03-29,3
SH087910,BLUEDART,Hyderabad,Chennai,in_transit,2,277.81,427.51,2024-04-04,2024-06-13,4
SH087911,FEDEX,Hyderabad,Mumbai,delayed,8,433.25,91.48,2024-02-16,2024-02-06,3
SH087912,FEDEX,Pune,Bangalore,in_transit,5,0.00,359.65,2024-03-18,2024-06-10,5
SH087914,FEDEX,Bangalore,Mumbai,delivered,7,208.13,94.47,2024-06-15,2024-04-15,3
SH087915,FEDEX,Pune,Chennai,delayed,-1,162.02,130.32,2024-06-03,2024-06-12,3
SH087916,FEDEX,Chennai,Chennai,delivered,1,108.74,143.75,2024-03-05,2024-04-23,1
SH087917,FEDEX,Delhi,Hyderabad,delivered,3,443.22,16.66,2024-04-30,2024-03-19,3
SH087918,FEDEX,Mumbai,Hyderabad,delayed,6,51.57,401.58,2024-04-20,2024-04-21,3
SH087919,DHL,Pune,Pune,delivered,3,334.51,389.55,2024-01-06,2024-05-06,5
SH087920,DHL,Hyderabad,Pune,in_transit,5,305.89,242.81,2024-03-20,2024-06-14,5
SH087921,DHL,Mumbai,Chennai,pending,9,193.29,191.11,2024-04-20,2024-01-09,5
SH087922,DHL,Bangalore,Bangalore,in_transit,10,435.21,468.34,2024-01-13,2024-01-26,4
SH087923,BLUEDART,Delhi,Pune,delayed,5,305.31,287.22,2024-05-02,2024-02-12,4
SH087924,FEDEX,Pune,Hyderabad,delayed,5,133.46,111.66,2024-04-15,2024-04-29,3
SH087925,FEDEX,Hyderabad,Pune,delivered,0,384.69,393.65,2024-05-22,2024-06-08,2
SH087926,FEDEX,Bangalore,Mumbai,in_transit,4,61.67,240.45,2024-04-30,2024-03-24,5
SH087927,FEDEX,Delhi,Pune,in_transit,3,480.75,412.00,2024-01-09,2024-02-14,2
SH087928,DHL,Delhi,Delhi,delivered,7,474.04,300.22,2024-04-20,2024-01-21,3
SH087929,DHL,Mumbai,Bangalore,pending,5,82.27,219.27,2024-06-01,2024-03-19,2
SH087930,DHL,Pune,Pune,delayed,10,256.88,286.51,2024-03-26,2024-02-02,5
SH087931,DHL,Chennai,Mumbai,in_transit,7,323.62,235.74,2024-01-19,2024-02-29,3
SH087933,FEDEX,Bangalore,Bangalore,pending,3,0.00,56.66,2024-02-27,2024-03-30,3
SH087934,BLUEDART,Delhi,Pune,in_transit,8,193.15,67.75,2024-03-12,2024-02-12,1
SH087936,BLUEDART,Pune,Chennai,delivered,6,271.51,265.95,2024-03-06,2024-05-09,5
SH087937,DHL,Delhi,Pune,in_transit,5,70.34,386.27,2024-04-12,2024-06-20,2
SH087938,DHL,Pune,Chennai,in_transit,5,110.44,46.38,2024-06-08,2024-04-03,2
SH087939,BLUEDART,Bangalore,Pune,in_transit,3,322.88,333.50,2024-04-24,2024-02-05,1
SH087940,FEDEX,Chennai,Mumbai,pending,1,284.93,339.80,2024-05-29,2024-04-24,3
SH087941,DHL,Delhi,Hyderabad,in_transit,9,250.46,464.79,2024-01-23,2024-02-20,4
SH087942,BLUEDART,Delhi,Chennai,delayed,8,63.79,257.30,2024-03-29,2024-05-17,4
SH087943,BLUEDART,Chennai,Pune,delayed,6,78.31,156.73,2024-01-01,2024-06-15,2
SH087944,DHL,Pune,Mumbai,in_transit,2,308.88,16.14,2024-04-13,2024-06-14,3
SH087946,DHL,Hyderabad,Chennai,delivered,0,464.97,85.62,2024-01-21,2024-01-13,5
SH087948,DHL,Delhi,Chennai,delayed,9,461.99,369.87,2024-03-01,2024-01-26,4
SH087949,DHL,Pune,Pune,delayed,9,413.26,136.97,2024-04-27,2024-02-11,1
SH087951,FEDEX,Delhi,Pune,delayed,4,136.91,230.68,2024-01-31,2024-04-16,1
SH087952,FEDEX,Hyderabad,Chennai,in_transit,9,64.14,94.17,2024-02-25,2024-02-24,5
SH087954,BLUEDART,Hyderabad,Chennai,pending,5,86.72,97.31,2024-01-11,2024-04-28,4
SH087957,DHL,Delhi,Pune,in_transit,9,367.03,150.28,2024-04-10,2024-05-11,4
SH087958,BLUEDART,Pune,Delhi,delayed,0,431.64,493.26,2024-02-14,2024-01-29,2
SH087959,BLUEDART,Chennai,Bangalore,delayed,8,307.64,488.82,2024-03-15,2024-05-11,2
SH087960,DHL,Delhi,Bangalore,delayed,6,326.45,311.99,2024-03-07,2024-06-03,2
SH087961,DHL,Pune,Delhi,delayed,7,323.35,145.05,2024-01-23,2024-03-06,5
SH087962,FEDEX,Mumbai,Mumbai,delayed,3,96.69,315.20,2024-03-09,2024-03-30,5
SH087964,BLUEDART,Hyderabad,Pune,delayed,6,432.75,469.70,2024-04-28,2024-01-07,3
SH087965,DHL,Hyderabad,Chennai,in_transit,5,321.78,385.65,2024-03-22,2024-04-13,5
SH087966,DHL,Hyderabad,Mumbai,delayed,10,266.48,84.45,2024-05-05,2024-04-28,3
SH087967,DHL,Pune,Chennai,delivered,5,444.62,295.21,2024-06-17,2024-03-17,2
SH087968,BLUEDART,Mumbai,Chennai,delivered,2,469.08,62.25,2024-04-12,2024-06-26,1
SH087971,DHL,Delhi,Chennai,delivered,1,94.67,308.79,2024-05-17,2024-05-29,2
SH087972,BLUEDART,Mumbai,Mumbai,in_transit,7,458.48,280.48,2024-04-18,2024-02-05,5
SH087973,DHL,Hyderabad,Chennai,delayed,5,231.58,344.72,2024-01-16,2024-02-16,3
SH087974,BLUEDART,Pune,Bangalore,in_transit,6,314.70,332.85,2024-06-01,2024-03-26,5
SH087975,BLUEDART,Mumbai,Pune,delayed,9,446.75,310.03,2024-03-25,2024-03-04,1
SH087976,BLUEDART,Pune,Chennai,delivered,5,372.19,359.07,2024-04-27,2024-03-11,4
SH087977,DHL,Chennai,Pune,delayed,1,479.26,380.72,2024-06-18,2024-03-08,3
SH087978,BLUEDART,Hyderabad,Hyderabad,delayed,8,228.64,336.57,2024-03-01,2024-05-19,3
SH087979,FEDEX,Mumbai,Delhi,delivered,7,138.67,43.16,2024-05-16,2024-03-05,5
SH087981,FEDEX,Delhi,Chennai,pending,3,183.75,171.26,2024-06-13,2024-04-01,3
SH087982,DHL,Chennai,Pune,delayed,8,146.70,241.44,2024-04-23,2024-02-29,5
SH087983,FEDEX,Hyderabad,Chennai,in_transit,4,0.00,300.81,2024-06-09,2024-03-07,2
SH087984,FEDEX,Pune,Hyderabad,in_transit,8,357.11,390.15,2024-06-18,2024-03-16,4
SH087985,FEDEX,Chennai,Chennai,delayed,6,429.96,436.99,2024-03-29,2024-02-17,1
SH087986,FEDEX,Pune,Chennai,pending,0,443.98,15.39,2024-06-23,2024-04-09,1
SH087987,BLUEDART,Chennai,Bangalore,in_transit,1,64.78,440.28,2024-06-08,2024-03-13,4
SH087988,DHL,Mumbai,Pune,delivered,5,67.92,81.35,2024-06-06,2024-04-14,5
SH087989,BLUEDART,Pune,Bangalore,in_transit,9,451.58,225.17,2024-05-19,2024-02-24,3
SH087990,DHL,Hyderabad,Chennai,in_transit,4,299.05,310.94,2024-03-01,2024-05-06,2
SH087991,FEDEX,Mumbai,Delhi,in_transit,6,151.97,98.90,2024-04-07,2024-02-02,5
SH087992,BLUEDART,Chennai,Mumbai,in_transit,10,428.67,424.57,2024-02-14,2024-02-02,4
SH087993,FEDEX,Bangalore,Mumbai,in_transit,3,174.47,166.96,2024-03-21,2024-03-08,4
SH087994,DHL,Hyderabad,Bangalore,in_transit,5,106.46,337.71,2024-03-07,2024-02-29,2
SH087996,FEDEX,Chennai,Mumbai,delayed,5,358.69,429.98,2024-06-13,2024-02-08,2
SH087997,FEDEX,Mumbai,Mumbai,delayed,7,180.12,22.93,2024-03-07,2024-01-23,4
SH087998,FEDEX,Pune,Bangalore,in_transit,0,119.23,240.57,2024-04-21,2024-05-19,4
SH087999,DHL,Delhi,Mumbai,delayed,1,169.37,241.64,2024-05-02,2024-06-15,4
